,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,power_generated,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,wind,8,9,10,11,12,13,14,15,16,17,Clear,Foggy,Humid,Humid and Foggy,Humid and Mostly Cloudy,Humid and Overcast,Humid and Partly Cloudy,Light Rain,Light Rain and Humid,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle and Humid,Possible Light Rain,Possible Light Rain and Humid,Rain,Rain and Humid
9979,0.0,30.86,31,0,9.56,91.0,3.42,7.53,1002.91,2.0,273.7,0.0,0.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,0.0,32.91,33,0,8.9,102.0,3.35,6.64,1003.43,5.0,273.5,0.0,0.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,0.0,35.27,35,0,8.08,110.0,3.04,5.2,1003.46,8.0,273.0,0.0,0.0,5.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9982,0.0,37.14,37,0,7.75,104.0,2.65,3.45,1003.51,11.0,272.5,0.0,0.0,4.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9983,0.06,38.26,38,0,7.46,79.0,2.34,2.38,1003.47,12.0,272.2,0.0,0.0,15.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9984,0.19,39.04,39,0,6.3,41.0,2.17,2.17,1002.88,11.0,272.1,0.0,0.0,14.47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9985,0.34,39.37,39,0,5.1,3.0,2.1,2.11,1002.08,8.0,272.0,0.0,0.0,12.33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9986,0.46,39.36,39,0,4.15,342.0,2.17,2.17,1001.36,6.0,271.9,0.0,0.0,6.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9987,0.55,39.28,39,0,3.44,341.0,2.36,2.36,1000.59,4.0,272.0,0.0,0.0,0.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9988,0.6,38.83,39,0,4.0,358.0,2.46,2.46,1000.28,2.0,271.8,0.0,0.0,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10002,0.0,27.57,28,0,12.63,38.0,2.16,2.26,1004.76,1.0,271.9,0.0,0.0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,0.0,30.17,30,0,11.85,62.0,2.58,3.17,1005.48,2.0,272.0,0.0,0.0,4.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,0.0,32.56,33,0,10.89,79.0,2.85,3.9,1005.9,5.0,272.0,0.0,0.0,8.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,0.0,34.6,35,0,9.92,90.0,3.03,4.09,1005.99,8.0,272.0,0.0,0.0,11.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,0.0,36.17,36,0,8.12,86.0,3.01,3.59,1006.23,11.0,272.8,0.0,0.0,13.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0.0,37.25,37,0,5.65,65.0,2.84,3.06,1006.16,12.0,273.7,0.0,0.0,14.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10008,0.0,38.06,38,0,3.06,36.0,2.68,3.1,1005.55,12.0,273.7,0.0,0.0,14.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,0.0,38.61,39,0,0.51,5.0,2.59,3.19,1004.81,10.0,273.8,0.0,0.0,8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,0.05,38.86,39,0,-1.39,346.0,2.78,3.31,1004.12,7.0,273.9,0.0,0.0,9.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011,0.16,38.98,39,0,-2.61,340.0,3.24,3.47,1003.45,4.0,274.0,0.0,0.0,6.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10012,0.26,38.64,39,0,-1.53,345.0,3.04,3.5,1003.33,2.0,273.4,0.0,0.0,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10026,0.0,28.17,28,0,-0.27,346.0,2.2,3.91,1006.97,1.0,275.9,0.0,0.0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10027,0.0,31.02,31,0,-0.89,351.0,2.35,4.28,1007.38,2.0,275.6,0.0,0.0,5.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,0.0,33.33,33,0,-1.51,352.0,2.71,4.68,1007.65,5.0,275.5,0.0,0.0,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10029,0.0,35.19,35,0,-1.97,353.0,3.28,5.1,1007.94,8.0,275.6,0.0,0.0,12.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030,0.0,36.56,37,0,-1.88,345.0,3.96,5.59,1008.18,10.0,277.3,0.0,0.0,13.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,0.0,37.46,37,0,-2.06,335.0,4.61,6.13,1007.99,12.0,279.2,0.0,0.0,14.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10032,0.0,38.12,38,0,-3.5,328.0,5.14,6.65,1007.27,12.0,279.6,0.0,0.0,14.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033,0.0,38.44,38,0,-5.16,324.0,5.57,7.1,1006.45,10.0,279.8,0.0,0.0,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10034,0.0,38.51,39,0,-6.54,322.0,5.88,7.45,1005.81,7.0,280.1,0.0,0.0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,0.0,38.6,39,0,-7.74,323.0,6.06,7.69,1005.26,4.0,280.4,0.0,0.0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,0.0,38.48,38,0,-6.86,322.0,5.82,7.23,1005.11,2.0,279.9,0.0,0.0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050,0.0,28.79,29,0,-3.08,188.0,1.66,2.58,1007.26,1.0,286.2,0.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,0.0,32.36,32,0,-4.53,207.0,2.3,3.1,1007.78,2.0,284.5,0.0,0.0,4.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,0.0,35.02,35,0,-5.04,192.0,2.89,3.74,1008.07,5.0,283.0,0.0,0.0,8.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,0.0,36.94,37,0,-4.58,290.0,3.42,4.51,1008.02,8.0,281.8,0.0,0.0,11.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,0.0,38.29,38,0,-3.61,312.0,3.92,5.62,1008.01,10.0,281.3,0.0,0.0,5.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,0.0,39.14,39,0,-2.81,266.0,4.3,6.49,1007.89,12.0,280.8,0.0,0.0,14.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,0.0,39.73,40,0,-2.75,278.0,4.52,6.66,1007.19,12.0,279.6,0.0,0.0,13.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,0.0,40.15,40,0,-3.26,300.0,4.67,6.75,1006.27,10.0,278.5,0.0,0.0,12.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,0.0,40.46,40,0,-4.28,307.0,4.83,7.06,1005.35,7.0,277.7,0.0,0.0,9.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,0.0,40.77,41,0,-5.68,282.0,5.0,7.62,1004.71,4.0,277.3,0.0,0.0,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,0.0,40.77,41,0,-7.42,262.0,4.55,7.38,1004.5,2.0,276.1,0.0,0.0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,0.0,30.02,30,0,-9.7,274.0,2.19,2.3,1004.87,1.0,271.5,0.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,0.0,33.22,33,0,-10.92,313.0,2.1,2.1,1004.99,2.0,270.9,0.0,0.0,4.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,0.0,35.82,36,0,-10.69,288.0,2.21,2.51,1005.08,5.0,270.1,0.0,0.0,8.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,0.0,37.85,38,0,-8.94,291.0,2.53,3.71,1005.24,8.0,269.2,0.0,0.0,12.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,0.0,39.3,39,0,-6.74,303.0,2.96,5.25,1005.54,11.0,270.4,0.0,0.0,12.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,0.0,40.22,40,0,-5.52,326.0,3.56,6.27,1005.51,12.0,272.0,0.0,0.0,14.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,0.0,40.9,41,0,-5.87,304.0,4.37,6.6,1004.93,12.0,271.4,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,0.0,41.27,41,0,-6.9,286.0,5.08,6.7,1004.22,10.0,270.7,0.0,0.0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,0.0,41.47,41,0,-8.16,284.0,5.4,6.8,1003.42,8.0,270.2,0.0,0.0,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,0.0,41.7,42,0,-9.55,301.0,5.32,6.89,1002.47,4.0,269.8,0.0,0.0,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,0.0,41.78,42,0,-10.87,319.0,4.57,6.44,1001.84,2.0,269.6,0.0,0.0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,0.0,29.76,30,0,-5.43,207.0,2.46,5.07,1002.57,1.0,264.5,0.0,0.0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,0.0,32.38,32,0,-5.54,198.0,3.62,7.33,1002.81,2.0,264.4,0.0,0.0,4.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,0.0,35.1,35,0,-4.52,208.0,4.53,8.41,1002.9,5.0,264.2,0.0,0.0,8.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,0.0,37.71,38,0,-2.27,232.0,5.19,8.3,1002.99,8.0,264.0,0.0,0.0,11.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,0.0,39.7,40,0,0.36,248.0,5.66,7.73,1003.07,11.0,265.5,0.0,0.0,13.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,0.0,40.94,41,0,1.27,228.0,5.95,7.49,1002.84,12.0,267.5,0.0,0.0,14.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,0.0,41.76,42,0,-0.46,270.0,6.1,7.77,1002.39,12.0,268.1,0.0,0.0,13.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,0.0,42.22,42,0,-2.94,300.0,6.18,8.14,1001.82,10.0,268.5,0.0,0.0,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,0.0,42.46,42,0,-5.11,248.0,6.31,8.49,1001.08,8.0,269.0,0.0,0.0,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,0.0,42.71,43,0,-6.9,270.0,6.51,8.84,1000.14,4.0,269.5,0.0,0.0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,0.0,42.57,43,0,-7.24,302.0,6.12,8.75,999.75,2.0,269.4,0.0,0.0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,0.3,30.97,31,0,-3.1,247.0,3.14,6.49,1003.27,1.0,271.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10123,0.3,34.08,34,0,-0.83,259.0,3.75,8.36,1003.75,2.0,270.5,0.0,0.0,3.12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10124,0.21,36.73,37,0,1.5,246.0,4.72,9.06,1004.01,5.0,269.6,0.0,0.0,7.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10125,0.06,38.59,39,0,4.01,271.0,5.81,8.6,1004.31,8.0,268.9,0.0,0.0,13.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,0.01,40.05,40,0,5.75,286.0,5.95,8.04,1004.52,11.0,270.8,0.0,0.0,15.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,0.14,41.15,41,0,6.06,270.0,5.93,7.7,1004.25,11.0,273.1,0.0,0.0,15.97,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10128,0.3,41.86,42,0,5.0,254.0,6.01,7.27,1003.76,10.0,273.3,0.0,0.0,15.63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10129,0.21,42.28,42,0,3.16,254.0,5.75,6.9,1003.08,9.0,273.4,0.0,0.0,14.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10130,0.08,42.33,42,0,1.3,258.0,5.46,6.72,1002.26,7.0,273.6,0.01,0.01,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,0.22,42.25,42,0,-0.57,272.0,5.23,6.74,1001.64,4.0,273.7,0.01,0.01,7.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10132,0.32,42.36,42,0,-1.93,291.0,4.81,6.99,1001.26,2.0,273.6,0.03,0.01,4.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10146,0.01,31.81,32,0,7.69,263.0,5.7,7.81,1002.18,1.0,268.8,0.0,0.0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,0.01,33.84,34,0,9.71,256.0,6.93,10.12,1002.75,2.0,268.3,0.0,0.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,0.02,35.77,36,0,10.9,254.0,7.65,10.83,1002.97,5.0,267.8,0.0,0.0,8.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,0.07,37.66,38,0,11.44,274.0,7.67,9.94,1002.8,8.0,267.2,0.0,0.0,12.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,0.12,39.19,39,0,11.54,287.0,7.08,8.87,1002.8,10.0,268.0,0.0,0.0,13.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,0.17,40.25,40,0,10.6,258.0,6.48,8.06,1002.63,11.0,269.1,0.0,0.0,14.46,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10152,0.17,41.15,41,0,8.1,268.0,6.17,7.18,1002.2,11.0,269.3,0.0,0.0,1.49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10153,0.06,41.82,42,0,5.06,283.0,5.87,6.47,1001.59,10.0,269.6,0.0,0.0,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,0.01,42.14,42,0,2.6,283.0,5.74,6.09,1000.73,8.0,269.9,0.0,0.0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,0.04,42.17,42,0,0.91,269.0,6.16,6.41,1000.07,4.0,270.5,0.0,0.0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,0.03,42.1,42,0,-1.03,259.0,5.7,6.1,999.93,2.0,271.1,0.0,0.0,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,0.08,31.28,31,0,3.22,261.0,3.01,4.44,1003.79,1.0,276.6,0.0,0.0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,0.03,32.6,33,0,7.51,275.0,3.71,6.75,1003.91,2.0,277.0,0.0,0.0,5.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,0.0,34.38,34,0,9.59,280.0,4.52,7.53,1004.08,5.0,277.4,0.0,0.0,8.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,0.0,36.54,37,0,9.74,264.0,5.09,6.79,1004.08,8.0,277.7,0.0,0.0,11.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,0.0,38.28,38,0,9.86,257.0,5.43,6.08,1003.9,11.0,278.9,0.0,0.0,13.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,0.29,38.98,39,0,10.36,251.0,5.57,5.77,1003.74,10.0,280.3,0.0,0.0,14.49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10176,0.55,38.87,39,0,10.5,254.0,5.55,5.55,1003.53,8.0,281.2,0.14,0.01,14.36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10177,0.35,38.68,39,0,10.23,263.0,5.37,5.37,1003.06,8.0,282.2,0.06,0.01,13.02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10178,0.25,38.54,39,0,9.55,251.0,4.91,4.91,1002.51,6.0,283.5,0.0,0.0,6.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10179,0.34,38.26,38,0,8.59,255.0,4.66,4.66,1001.99,4.0,285.1,0.0,0.0,7.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10180,0.43,36.66,37,0,10.49,271.0,4.96,4.96,1001.95,2.0,287.2,0.03,0.01,3.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10194,0.32,29.07,29,0,14.53,173.0,2.46,4.75,1006.1,1.0,296.7,0.0,0.0,1.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10195,0.28,31.51,32,0,13.93,186.0,2.58,4.26,1006.71,2.0,296.1,0.0,0.0,4.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10196,0.25,33.94,34,0,13.22,201.0,2.83,3.67,1007.17,4.0,295.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10197,0.24,36.16,36,0,12.59,215.0,3.16,3.33,1007.23,7.0,293.4,0.01,0.01,11.16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10198,0.26,37.8,38,0,11.9,225.0,3.22,3.22,1007.08,9.0,291.2,0.02,0.01,13.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10199,0.42,38.7,39,0,11.08,159.0,3.38,3.38,1006.84,9.0,289.4,0.06,0.01,13.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10200,0.6,38.54,39,0,10.23,59.0,3.35,3.55,1006.53,8.0,288.9,0.18,0.01,13.47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10201,0.63,37.72,38,0,9.49,0.0,2.84,3.55,1005.79,7.0,288.6,0.15,0.01,12.56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10202,0.6,37.47,37,0,8.68,339.0,2.87,3.82,1005.06,5.0,288.8,0.02,0.01,10.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10203,0.58,37.4,37,0,7.89,305.0,4.22,4.66,1004.88,3.0,289.2,0.01,0.01,7.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10204,0.56,37.07,37,0,8.0,305.0,4.81,4.88,1004.86,2.0,289.7,0.0,0.0,3.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10218,0.27,27.88,28,0,14.83,282.0,2.33,3.29,1006.51,1.0,290.0,0.0,0.0,1.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
